,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
428,2018-10-23,72.15878048521711,72.37188969722095,72.07353810113098,72.3377914428711,20873200,0.0,0,HYG
429,2018-10-24,72.35484229157235,72.38894054826596,71.95420240847183,71.97977447509766,23827800,0.0,0,HYG
430,2018-10-25,72.12472534179688,72.17586950210342,71.97128635729634,72.12472534179688,29513700,0.0,0,HYG
431,2018-10-26,71.86894836674148,72.05648551333366,71.74960772865136,71.8007583618164,27424100,0.0,0,HYG
432,2018-10-27,71.86894836674148,72.05648551333366,71.74960772865136,71.8007583618164,27424100,0.0,0,HYG
433,2018-10-28,71.86894836674148,72.05648551333366,71.74960772865136,71.8007583618164,27424100,0.0,0,HYG
434,2018-10-29,71.94567605967785,71.97977431629623,71.63879825368993,71.7325668334961,23379400,0.0,0,HYG
435,2018-10-30,71.74961437713225,71.9030532836914,71.5961754705731,71.9030532836914,24105300,0.0,0,HYG
436,2018-10-31,71.98829567542923,72.10763632457773,71.9030532836914,71.9030532836914,23047900,0.0,0,HYG
437,2018-11-01,72.03584684861015,72.30998169938631,71.95875132363028,72.23287963867188,33115700,0.415,0,HYG
438,2018-11-02,72.31856258782561,72.4127948337028,72.07870106586049,72.1900634765625,19675800,0.0,0,HYG
439,2018-11-03,72.31856258782561,72.4127948337028,72.07870106586049,72.1900634765625,19675800,0.0,0,HYG
440,2018-11-04,72.31856258782561,72.4127948337028,72.07870106586049,72.1900634765625,19675800,0.0,0,HYG
441,2018-11-05,72.19003464345921,72.33567039711569,72.15577432749336,72.25,12299600,0.0,0,HYG
442,2018-11-06,72.30997640088762,72.43846893310547,72.28427135870996,72.43846893310547,14675500,0.0,0,HYG
443,2018-11-07,72.5070078449855,72.87536838049537,72.5070078449855,72.85823822021484,26155500,0.0,0,HYG
444,2018-11-08,72.68689018476513,72.88392293724843,72.66119168133977,72.6783218383789,20677500,0.0,0,HYG
445,2018-11-09,72.5326955471764,72.54126389390741,72.19860191773624,72.26713562011719,20869300,0.0,0,HYG
446,2018-11-10,72.5326955471764,72.54126389390741,72.19860191773624,72.26713562011719,20869300,0.0,0,HYG
447,2018-11-11,72.5326955471764,72.54126389390741,72.19860191773624,72.26713562011719,20869300,0.0,0,HYG
448,2018-11-12,72.24145756451283,72.30999128629313,71.7959949086764,71.82169342041016,22319600,0.0,0,HYG
449,2018-11-13,71.83880384362338,71.9758647013184,71.6417710995038,71.70173645019531,22907600,0.0,0,HYG
450,2018-11-14,71.79597508431027,71.95017264787103,71.39334774969419,71.56468200683594,44747700,0.0,0,HYG
451,2018-11-15,71.26485629572737,71.54754638671875,71.093522036015,71.54754638671875,32332600,0.0,0,HYG
452,2018-11-16,71.23915598204964,71.35908669293657,71.10208857775967,71.33338165283203,64912800,0.0,0,HYG
453,2018-11-17,71.23915598204964,71.35908669293657,71.10208857775967,71.33338165283203,64912800,0.0,0,HYG
454,2018-11-18,71.23915598204964,71.35908669293657,71.10208857775967,71.33338165283203,64912800,0.0,0,HYG
455,2018-11-19,71.14489305698007,71.30765235963212,71.01639405487421,71.11062622070312,36567300,0.0,0,HYG
456,2018-11-20,70.91359980169436,71.07636565443556,70.84506612309477,70.88790130615234,21901900,0.0,0,HYG
457,2018-11-21,71.24771881103516,71.39334802837388,71.16205494999672,71.24771881103516,16560400,0.0,0,HYG
458,2018-11-22,71.24771881103516,71.39334802837388,71.16205494999672,71.24771881103516,16560400,0.0,0,HYG
459,2018-11-23,70.95646113928775,71.01642649623278,70.8536605834961,70.8536605834961,9708100,0.0,0,HYG
460,2018-11-24,70.95646113928775,71.01642649623278,70.8536605834961,70.8536605834961,9708100,0.0,0,HYG
461,2018-11-25,70.95646113928775,71.01642649623278,70.8536605834961,70.8536605834961,9708100,0.0,0,HYG
462,2018-11-26,71.12780166107413,71.22203388690471,71.0250076225207,71.1877670288086,19807100,0.0,0,HYG
463,2018-11-27,71.05070937472408,71.16207176681753,70.99074400425295,71.15350341796875,14370700,0.0,0,HYG
464,2018-11-28,71.19634925314546,71.76173618258561,71.15351403824319,71.7446060180664,23513100,0.0,0,HYG
465,2018-11-29,71.60751355083973,71.86451167902726,71.56468488663106,71.76171112060547,17927900,0.0,0,HYG
466,2018-11-30,71.58180675955758,71.73600431147491,71.57324494914721,71.61607360839844,15081000,0.0,0,HYG
467,2018-12-01,71.58180675955758,71.73600431147491,71.57324494914721,71.61607360839844,15081000,0.0,0,HYG
468,2018-12-02,71.58180675955758,71.73600431147491,71.57324494914721,71.61607360839844,15081000,0.0,0,HYG
469,2018-12-03,71.98269858888577,72.1375928803027,71.8536189184942,72.11177825927734,27052900,0.376,0,HYG
470,2018-12-04,71.96545753106456,72.03430087154354,71.5954327825679,71.66427612304688,32066500,0.0,0,HYG
471,2018-12-05,71.96545753106456,72.03430087154354,71.5954327825679,71.66427612304688,32066500,0.0,0,HYG
472,2018-12-06,71.2942765397767,71.50080006884937,71.18241099595913,71.41474914550781,27661900,0.0,0,HYG
473,2018-12-07,71.64704795746904,71.75891342961661,71.27702331542969,71.27702331542969,28901200,0.0,0,HYG
474,2018-12-08,71.64704795746904,71.75891342961661,71.27702331542969,71.27702331542969,28901200,0.0,0,HYG
475,2018-12-09,71.64704795746904,71.75891342961661,71.27702331542969,71.27702331542969,28901200,0.0,0,HYG
476,2018-12-10,71.26844565668044,71.38891823492112,71.04470805483498,71.32868194580078,23434700,0.0,0,HYG
477,2018-12-11,71.5782133268643,71.64705665589487,71.39750451210496,71.4577407836914,19243900,0.0,0,HYG
478,2018-12-12,71.69870868371795,71.93104678654684,71.67289406843288,71.69010162353516,17571500,0.0,0,HYG
479,2018-12-13,71.85357556028451,71.9396264335321,71.79333929248511,71.8621826171875,15859200,0.0,0,HYG
480,2018-12-14,71.74170580189548,71.83636372639931,71.50936123620045,71.56099700927734,16397600,0.0,0,HYG
481,2018-12-15,71.74170580189548,71.83636372639931,71.50936123620045,71.56099700927734,16397600,0.0,0,HYG
482,2018-12-16,71.74170580189548,71.83636372639931,71.50936123620045,71.56099700927734,16397600,0.0,0,HYG
483,2018-12-17,71.50075320772716,71.56099603637458,71.03607721317539,71.0963134765625,24124900,0.0,0,HYG
484,2018-12-18,71.20960488673502,71.27012759889729,70.81188326445712,70.96751403808594,25284300,0.391,0,HYG
485,2018-12-19,71.0020790896392,71.12312447935983,70.2412148154192,70.32767486572266,32062700,0.0,0,HYG
486,2018-12-20,70.09425366544939,70.19800971566693,69.17776497621148,69.71382141113281,68796100,0.0,0,HYG
487,2018-12-21,69.67924357769287,69.97321578678088,69.2555845374443,69.36798858642578,56295000,0.0,0,HYG
488,2018-12-22,69.67924357769287,69.97321578678088,69.2555845374443,69.36798858642578,56295000,0.0,0,HYG
489,2018-12-23,69.67924357769287,69.97321578678088,69.2555845374443,69.36798858642578,56295000,0.0,0,HYG
490,2018-12-24,69.36797096649255,69.47172040506794,68.84919738769531,68.84919738769531,18853600,0.0,0,HYG
491,2018-12-25,69.36797096649255,69.47172040506794,68.84919738769531,68.84919738769531,18853600,0.0,0,HYG
492,2018-12-26,68.93564766872555,70.00776672363281,68.78001695136172,70.00776672363281,25010300,0.0,0,HYG
493,2018-12-27,69.5927544217329,70.00777189753438,69.49764638762173,69.96453857421875,31806100,0.0,0,HYG
494,2018-12-28,70.02508026358994,70.31040444331899,69.90403484124687,70.06831359863281,30106400,0.0,0,HYG
495,2018-12-29,70.02508026358994,70.31040444331899,69.90403484124687,70.06831359863281,30106400,0.0,0,HYG
496,2018-12-30,70.02508026358994,70.31040444331899,69.90403484124687,70.06831359863281,30106400,0.0,0,HYG
497,2018-12-31,70.19801217095055,70.31905760219757,70.11154549450445,70.12019348144531,14153600,0.0,0,HYG
498,2019-01-01,70.19801217095055,70.31905760219757,70.11154549450445,70.12019348144531,14153600,0.0,0,HYG
499,2019-01-02,69.7916197616688,70.12881858101971,69.73109706579757,70.02506256103516,26977400,0.0,0,HYG
500,2019-01-03,69.95588956676062,70.17204296683616,69.84348557697523,70.05963897705078,32776600,0.0,0,HYG
501,2019-01-04,70.61300407698711,71.33063507973222,70.52654402042879,71.23552703857422,38754000,0.0,0,HYG
502,2019-01-05,70.61300407698711,71.33063507973222,70.52654402042879,71.23552703857422,38754000,0.0,0,HYG
503,2019-01-06,70.61300407698711,71.33063507973222,70.52654402042879,71.23552703857422,38754000,0.0,0,HYG
504,2019-01-07,71.39983856045195,71.92725372314453,71.3911905718799,71.92725372314453,38127600,0.0,0,HYG
505,2019-01-08,72.10013193197818,72.40274539096393,71.98773453192022,72.39410400390625,30795000,0.0,0,HYG
506,2019-01-09,72.49787256607789,72.63621395327888,72.44599784411773,72.48058319091797,40909400,0.0,0,HYG
507,2019-01-10,72.33357001144235,72.80910348799065,72.23846199683716,72.76587677001953,50520000,0.0,0,HYG
508,2019-01-11,72.4719479846722,72.61028939626807,72.43736263177323,72.532470703125,19793300,0.0,0,HYG
509,2019-01-12,72.4719479846722,72.61028939626807,72.43736263177323,72.532470703125,19793300,0.0,0,HYG
510,2019-01-13,72.4719479846722,72.61028939626807,72.43736263177323,72.532470703125,19793300,0.0,0,HYG
511,2019-01-14,72.34223796431459,72.42869802848634,72.23848852590054,72.29901123046875,20137700,0.0,0,HYG
512,2019-01-15,72.29900873841152,72.57568489211243,72.23848603592943,72.54109954833984,24799000,0.0,0,HYG
513,2019-01-16,72.6361987876296,72.74859619390274,72.59296546403583,72.65348815917969,26508100,0.0,0,HYG
514,2019-01-17,72.5756874230762,72.87830094603979,72.5324540927328,72.85236358642578,24574400,0.0,0,HYG
515,2019-01-18,72.99068954789504,73.20684298052667,72.96475219141593,73.05986022949219,36236400,0.0,0,HYG
516,2019-01-19,72.99068954789504,73.20684298052667,72.96475219141593,73.05986022949219,36236400,0.0,0,HYG
517,2019-01-20,72.99068954789504,73.20684298052667,72.96475219141593,73.05986022949219,36236400,0.0,0,HYG
518,2019-01-21,72.99068954789504,73.20684298052667,72.96475219141593,73.05986022949219,36236400,0.0,0,HYG
519,2019-01-22,72.91289010874257,72.92153149807967,72.48058316859324,72.57569122314453,25504200,0.0,0,HYG
520,2019-01-23,72.67943817766276,72.82642754560406,72.51516603163924,72.72267150878906,18529400,0.0,0,HYG
521,2019-01-24,72.69671902607173,72.81776441226884,72.57567363987462,72.80046844482422,17875500,0.0,0,HYG
522,2019-01-25,72.9388070847492,73.05120448304221,72.92151111794809,72.98204040527344,16775200,0.0,0,HYG
523,2019-01-26,72.9388070847492,73.05120448304221,72.92151111794809,72.98204040527344,16775200,0.0,0,HYG
524,2019-01-27,72.9388070847492,73.05120448304221,72.92151111794809,72.98204040527344,16775200,0.0,0,HYG
525,2019-01-28,72.79183209558923,72.91287749016404,72.68807607317684,72.86964416503906,14694100,0.0,0,HYG
526,2019-01-29,72.93015015900714,72.93015015900714,72.653474092421,72.82640075683594,18717000,0.0,0,HYG
527,2019-01-30,72.92149739268557,73.5180828019423,72.91285600739005,73.40568542480469,25993500,0.0,0,HYG
528,2019-01-31,73.38841619907342,73.6996776915252,73.38841619907342,73.5872802734375,27070400,0.0,0,HYG
529,2019-02-01,73.53431275713571,73.62116981776855,73.43008030831491,73.55168151855469,24749900,0.389,0,HYG
530,2019-02-02,73.53431275713571,73.62116981776855,73.43008030831491,73.55168151855469,24749900,0.389,0,HYG
531,2019-02-03,73.53431275713571,73.62116981776855,73.43008030831491,73.55168151855469,24749900,0.389,0,HYG
532,2019-02-04,73.5603535518097,73.76881177830201,73.49086526738974,73.72537994384766,15968400,0.0,0,HYG
533,2019-02-05,73.77749606779014,74.06412363095944,73.76880837594645,73.98595428466797,33188300,0.0,0,HYG
534,2019-02-06,73.92514582080109,74.01200284968425,73.84696985606966,73.91645812988281,25936800,0.0,0,HYG
535,2019-02-07,73.68194142138799,73.74274200257653,73.53428381375387,73.66456604003906,27119400,0.0,0,HYG
536,2019-02-08,73.57770564001449,73.66456266247762,73.46479217348902,73.6471939086914,16728100,0.0,0,HYG
537,2019-02-09,73.57770564001449,73.66456266247762,73.46479217348902,73.6471939086914,16728100,0.0,0,HYG
538,2019-02-10,73.57770564001449,73.66456266247762,73.46479217348902,73.6471939086914,16728100,0.0,0,HYG
539,2019-02-11,73.62984915239647,73.71671283775416,73.56904854870739,73.68196868896484,10051800,0.0,0,HYG
540,2019-02-12,73.89912358170746,74.064150024944,73.89043588676778,74.03809356689453,20174000,0.0,0,HYG
541,2019-02-13,74.08150315578006,74.0988719136711,73.87304492724947,73.93384552001953,25088400,0.0,0,HYG
542,2019-02-14,73.8122455178056,74.02070374967809,73.70801308848549,73.9425277709961,19406700,0.0,0,HYG
543,2019-02-15,74.07281530207018,74.22916062981939,74.07281530207018,74.17704772949219,24052000,0.0,0,HYG
544,2019-02-16,74.07281530207018,74.22916062981939,74.07281530207018,74.17704772949219,24052000,0.0,0,HYG
545,2019-02-17,74.07281530207018,74.22916062981939,74.07281530207018,74.17704772949219,24052000,0.0,0,HYG
546,2019-02-18,74.07281530207018,74.22916062981939,74.07281530207018,74.17704772949219,24052000,0.0,0,HYG
547,2019-02-19,74.09018100421316,74.24652631153039,74.0554368662797,74.20309448242188,11317700,0.0,0,HYG
548,2019-02-20,74.22914899041541,74.30732495541554,74.11623551515585,74.2638931274414,9925700,0.0,0,HYG
549,2019-02-21,74.22047631218818,74.2899646002957,74.13361926543773,74.19441986083984,15479800,0.0,0,HYG
550,2019-02-22,74.28127856583825,74.41156745225643,74.25522211390822,74.34207916259766,12330300,0.0,0,HYG
551,2019-02-23,74.28127856583825,74.41156745225643,74.25522211390822,74.34207916259766,12330300,0.0,0,HYG
552,2019-02-24,74.28127856583825,74.41156745225643,74.25522211390822,74.34207916259766,12330300,0.0,0,HYG
553,2019-02-25,74.44629537972362,74.55052779150581,74.36812604096193,74.40287017822266,13698200,0.0,0,HYG
554,2019-02-26,74.45500313152532,74.58529202466582,74.41157129155569,74.49842834472656,16049300,0.0,0,HYG
555,2019-02-27,74.52446746826172,74.57658035805845,74.46366688791012,74.52446746826172,14818900,0.0,0,HYG
556,2019-02-28,74.50709740134667,74.55052923045254,74.43760912548397,74.48104095458984,21340600,0.0,0,HYG
557,2019-03-01,74.63983073517478,74.73580299285477,74.59620456116767,74.69217681884766,26455300,0.382,0,HYG
558,2019-03-02,74.63983073517478,74.73580299285477,74.59620456116767,74.69217681884766,26455300,0.382,0,HYG
559,2019-03-03,74.63983073517478,74.73580299285477,74.59620456116767,74.69217681884766,26455300,0.382,0,HYG
560,2019-03-04,74.77942266518704,74.81432227318103,74.4566062835573,74.5787582397461,16034400,0.0,0,HYG
561,2019-03-05,74.57875336547868,74.58747327459255,74.47405454833952,74.54385375976562,14510100,0.0,0,HYG
562,2019-03-06,74.50896811452932,74.52641459244515,74.38682279985731,74.42172241210938,16806400,0.0,0,HYG
563,2019-03-07,74.44790293579095,74.45662284741461,74.22978532962006,74.36937713623047,28101100,0.0,0,HYG
564,2019-03-08,74.1425002475532,74.26464550963408,73.99417529523994,74.2471923828125,21043400,0.0,0,HYG
565,2019-03-09,74.1425002475532,74.26464550963408,73.99417529523994,74.2471923828125,21043400,0.0,0,HYG
566,2019-03-10,74.1425002475532,74.26464550963408,73.99417529523994,74.2471923828125,21043400,0.0,0,HYG
567,2019-03-11,74.22104483304553,74.50023505029381,74.20359835665118,74.49150848388672,17922400,0.0,0,HYG
568,2019-03-12,74.43046141744128,74.66603219647153,74.41301493504969,74.62240600585938,20180500,0.0,0,HYG
569,2019-03-13,74.66602176615105,74.8317866231924,74.64856862977541,74.82306671142578,24524800,0.0,0,HYG
570,2019-03-14,74.78815168014157,74.88412394116266,74.75325207100482,74.77069854736328,12342500,0.0,0,HYG
571,2019-03-15,74.82305340107882,74.92774557502405,74.81432683444338,74.84049987792969,21775300,0.0,0,HYG
572,2019-03-16,74.82305340107882,74.92774557502405,74.81432683444338,74.84049987792969,21775300,0.0,0,HYG
573,2019-03-17,74.82305340107882,74.92774557502405,74.81432683444338,74.84049987792969,21775300,0.0,0,HYG
574,2019-03-18,74.84923066677793,74.88413027886834,74.74453183050667,74.8143310546875,10498900,0.0,0,HYG
575,2019-03-19,74.86666821288968,74.9975400785104,74.81432212920922,74.85794830322266,14067200,0.0,0,HYG
576,2019-03-20,74.86669620047364,75.29421156508168,74.72710437300198,75.1807861328125,31184400,0.0,0,HYG
577,2019-03-21,75.08480427682989,75.2593023594739,75.06735779677611,75.163330078125,16400700,0.0,0,HYG
578,2019-03-22,75.04989771483847,75.0760774171282,74.81433364559577,74.89285278320312,27030400,0.0,0,HYG
579,2019-03-23,75.04989771483847,75.0760774171282,74.81433364559577,74.89285278320312,27030400,0.0,0,HYG
580,2019-03-24,75.04989771483847,75.0760774171282,74.81433364559577,74.89285278320312,27030400,0.0,0,HYG
581,2019-03-25,74.84048803243363,74.95391341148172,74.72706930980449,74.86666107177734,23592100,0.0,0,HYG
582,2019-03-26,74.98880071270811,75.1632987225575,74.93645463796253,75.04987335205078,18762700,0.0,0,HYG
583,2019-03-27,75.09355309226311,75.24187151413537,74.92778152874516,75.10227966308594,16706700,0.0,0,HYG
584,2019-03-28,75.11097374512828,75.25057220458984,75.06735421886222,75.25057220458984,19706700,0.0,0,HYG
585,2019-03-29,75.31162539561328,75.49484333397217,75.2941789209016,75.44249725341797,22358900,0.0,0,HYG
586,2019-03-30,75.31162539561328,75.49484333397217,75.2941789209016,75.44249725341797,22358900,0.0,0,HYG
587,2019-03-31,75.31162539561328,75.49484333397217,75.2941789209016,75.44249725341797,22358900,0.0,0,HYG
588,2019-04-01,75.54678581320044,75.6081273281991,75.4065795013708,75.42410278320312,21353900,0.379,0,HYG
589,2019-04-02,75.4416069997647,75.4854252218575,75.31016570493034,75.45913696289062,15129300,0.0,0,HYG
590,2019-04-03,75.53801964563107,75.63441440850742,75.45038986639537,75.48544311523438,13746500,0.0,0,HYG
591,2019-04-04,75.49422740547922,75.60814547904624,75.47669743371488,75.59938049316406,14435700,0.0,0,HYG
592,2019-04-05,75.67825197614978,75.80093503556898,75.66072200438973,75.73959350585938,14227000,0.0,0,HYG
593,2019-04-06,75.67825197614978,75.80093503556898,75.66072200438973,75.73959350585938,14227000,0.0,0,HYG
594,2019-04-07,75.67825197614978,75.80093503556898,75.66072200438973,75.73959350585938,14227000,0.0,0,HYG
595,2019-04-08,75.70453524897312,75.7220652195756,75.63442873801291,75.69577026367188,11472100,0.0,0,HYG
596,2019-04-09,75.65196109153436,75.73082590455506,75.5993778637955,75.64319610595703,19118700,0.0,0,HYG
597,2019-04-10,75.73958754532956,75.97618865966797,75.73958754532956,75.97618865966797,16767000,0.0,0,HYG
598,2019-04-11,75.9674277332866,76.11639904774552,75.93237447946251,76.0901107788086,20976100,0.0,0,HYG
599,2019-04-12,76.17773700084963,76.24784350521263,76.0550539610765,76.20402526855469,17442800,0.0,0,HYG
600,2019-04-13,76.17773700084963,76.24784350521263,76.0550539610765,76.20402526855469,17442800,0.0,0,HYG
601,2019-04-14,76.17773700084963,76.24784350521263,76.0550539610765,76.20402526855469,17442800,0.0,0,HYG
602,2019-04-15,76.1952550293576,76.1952550293576,76.0901019657891,76.15144348144531,13940000,0.0,0,HYG
603,2019-04-16,76.20404555456493,76.21281054137465,76.08136248213276,76.10765075683594,11543800,0.0,0,HYG
604,2019-04-17,76.18649526848546,76.18649526848546,75.91483425946038,75.92359924316406,11818600,0.0,0,HYG
605,2019-04-18,76.05505107945096,76.05505107945096,75.87102652676371,75.95865631103516,15295500,0.0,0,HYG
606,2019-04-19,76.05505107945096,76.05505107945096,75.87102652676371,75.95865631103516,15295500,0.0,0,HYG
607,2019-04-20,76.05505107945096,76.05505107945096,75.87102652676371,75.95865631103516,15295500,0.0,0,HYG
608,2019-04-21,76.05505107945096,76.05505107945096,75.87102652676371,75.95865631103516,15295500,0.0,0,HYG
609,2019-04-22,75.90610387172633,75.94115713370631,75.81846737391332,75.82723236083984,24591400,0.0,0,HYG
610,2019-04-23,75.92360949457536,76.13392233179529,75.87979125586412,76.0901107788086,15094100,0.0,0,HYG
611,2019-04-24,76.1076302439559,76.1076302439559,75.97618222014249,75.98494720458984,11938800,0.0,0,HYG
612,2019-04-25,75.97617840875202,76.07257317566454,75.86226035954809,76.0199966430664,14369000,0.0,0,HYG
613,2019-04-26,76.10763168468483,76.22155642748436,76.10763168468483,76.2127914428711,11937200,0.0,0,HYG
614,2019-04-27,76.10763168468483,76.22155642748436,76.10763168468483,76.2127914428711,11937200,0.0,0,HYG
615,2019-04-28,76.10763168468483,76.22155642748436,76.10763168468483,76.2127914428711,11937200,0.0,0,HYG
616,2019-04-29,76.19527291992367,76.2390911638482,76.17774963378906,76.17774963378906,7601200,0.0,0,HYG
617,2019-04-30,76.21278118449891,76.27412269708647,76.16896295305489,76.18649291992188,11168100,0.0,0,HYG
618,2019-05-01,76.20057759886743,76.4469877036838,75.92777480387821,75.93657684326172,24574300,0.366,0,HYG
619,2019-05-02,75.99816666212959,76.10377097743991,75.83976354615807,75.98936462402344,24936600,0.0,0,HYG
620,2019-05-03,76.13897991368106,76.20938280369572,76.09498314291375,76.1829833984375,18522700,0.0,0,HYG
621,2019-05-04,76.13897991368106,76.20938280369572,76.09498314291375,76.1829833984375,18522700,0.0,0,HYG
622,2019-05-05,76.13897991368106,76.20938280369572,76.09498314291375,76.1829833984375,18522700,0.0,0,HYG
623,2019-05-06,75.83977068905976,76.22697983434533,75.68136755816917,76.21817779541016,18893700,0.0,0,HYG
624,2019-05-07,76.03339918051296,76.07739596105245,75.63738787171381,75.76058959960938,30266300,0.0,0,HYG
625,2019-05-08,75.76938322323504,75.94539046781023,75.7077823661312,75.7869873046875,27527500,0.0,0,HYG
626,2019-05-09,75.67256927490234,75.73417012252882,75.39976648026918,75.67256927490234,30890400,0.0,0,HYG
627,2019-05-10,75.64616575152694,75.95416997288724,75.46136321871076,75.88377380371094,33782400,0.0,0,HYG
628,2019-05-11,75.64616575152694,75.95416997288724,75.46136321871076,75.88377380371094,33782400,0.0,0,HYG
629,2019-05-12,75.64616575152694,75.95416997288724,75.46136321871076,75.88377380371094,33782400,0.0,0,HYG
630,2019-05-13,75.39977007230269,75.47896828845737,75.17096403565166,75.18856811523438,34801600,0.0,0,HYG
631,2019-05-14,75.33818418608689,75.53178881601714,75.26778128175035,75.35578155517578,18128500,0.0,0,HYG
632,2019-05-15,75.23256575540952,75.47017383459708,75.18856898392278,75.4261703491211,19543700,0.0,0,HYG
633,2019-05-16,75.53178180634775,75.77818523466787,75.50538239816915,75.65498352050781,29384100,0.0,0,HYG
634,2019-05-17,75.4965592093401,75.7693619694213,75.4965592093401,75.6285629272461,27089400,0.0,0,HYG
635,2019-05-18,75.4965592093401,75.7693619694213,75.4965592093401,75.6285629272461,27089400,0.0,0,HYG
636,2019-05-19,75.4965592093401,75.7693619694213,75.4965592093401,75.6285629272461,27089400,0.0,0,HYG
637,2019-05-20,75.61097294470976,75.75177872711932,75.487771242096,75.55817413330078,15780000,0.0,0,HYG
638,2019-05-21,75.67258228015535,75.81338807835155,75.67258228015535,75.79578399658203,15004300,0.0,0,HYG
639,2019-05-22,75.75178609493871,75.85738372802734,75.65498378861419,75.85738372802734,14976200,0.0,0,HYG
640,2019-05-23,75.64617858606003,75.67257799322876,75.39097312677954,75.47897338867188,18333400,0.0,0,HYG
641,2019-05-24,75.56697189242136,75.65497214444761,75.36456527017103,75.37336730957031,17611600,0.0,0,HYG
642,2019-05-25,75.56697189242136,75.65497214444761,75.36456527017103,75.37336730957031,17611600,0.0,0,HYG
643,2019-05-26,75.56697189242136,75.65497214444761,75.36456527017103,75.37336730957031,17611600,0.0,0,HYG
644,2019-05-27,75.56697189242136,75.65497214444761,75.36456527017103,75.37336730957031,17611600,0.0,0,HYG
645,2019-05-28,75.46135110274041,75.52295193712192,75.23254512618588,75.30294799804688,20544600,0.0,0,HYG
646,2019-05-29,75.20615974739975,75.25895855414436,75.02135720980496,75.10055541992188,25441900,0.0,0,HYG
647,2019-05-30,75.23255750638441,75.37336327327725,75.18856073972177,75.25895690917969,20311900,0.0,0,HYG
648,2019-05-31,75.01255822043525,75.10055847325026,74.69575193911005,74.7133560180664,34947400,0.0,0,HYG
649,2019-06-01,75.01255822043525,75.10055847325026,74.69575193911005,74.7133560180664,34947400,0.0,0,HYG
650,2019-06-02,75.01255822043525,75.10055847325026,74.69575193911005,74.7133560180664,34947400,0.0,0,HYG
651,2019-06-03,74.83358001708984,74.94850216346076,74.6744534134553,74.83358001708984,58940600,0.386,0,HYG
652,2019-06-04,75.06344435671181,75.59386421460658,75.06344435671181,75.58502197265625,34113300,0.0,0,HYG
653,2019-06-05,75.65573801912034,75.77950241406612,75.52313138320596,75.7618179321289,28368700,0.0,0,HYG
654,2019-06-06,75.74414747481852,75.99167628850074,75.64690304877847,75.92095184326172,23538600,0.0,0,HYG
655,2019-06-07,76.027022943743,76.21266951599146,75.28443665474916,76.11542510986328,29934000,0.0,0,HYG
656,2019-06-08,76.027022943743,76.21266951599146,75.28443665474916,76.11542510986328,29934000,0.0,0,HYG
657,2019-06-09,76.027022943743,76.21266951599146,75.28443665474916,76.11542510986328,29934000,0.0,0,HYG
658,2019-06-10,76.25687428456173,76.32759197095663,76.18614985351388,76.23035430908203,17482200,0.0,0,HYG
659,2019-06-11,76.47788227125722,76.6104888919184,76.2215112698864,76.33643341064453,34293700,0.0,0,HYG
660,2019-06-12,76.31876406452626,76.33644180171957,76.14195296932492,76.15963745117188,18195500,0.0,0,HYG
661,2019-06-13,76.29223570019275,76.38948010570074,76.24803124508806,76.33643341064453,19438500,0.0,0,HYG
662,2019-06-14,76.30992146725076,76.3452836861259,76.22151929238973,76.28340148925781,8842000,0.0,0,HYG
663,2019-06-15,76.30992146725076,76.3452836861259,76.22151929238973,76.28340148925781,8842000,0.0,0,HYG
664,2019-06-16,76.30992146725076,76.3452836861259,76.22151929238973,76.28340148925781,8842000,0.0,0,HYG
665,2019-06-17,76.23921288602746,76.2834173549786,76.13313295199275,76.16849517822266,10554000,0.0,0,HYG
666,2019-06-18,76.5309294637206,76.70773381156441,76.50440948600938,76.69889831542969,22540400,0.0,0,HYG
667,2019-06-19,76.64584274357338,77.07902481156077,76.51324287036577,77.06134033203125,28212600,0.0,0,HYG
668,2019-06-20,77.29119840518686,77.48568722983967,77.16743401579933,77.45032501220703,48362000,0.0,0,HYG
669,2019-06-21,77.24699464998815,77.3088768452451,77.20279693603516,77.20279693603516,22467800,0.0,0,HYG
670,2019-06-22,77.24699464998815,77.3088768452451,77.20279693603516,77.20279693603516,22467800,0.0,0,HYG
671,2019-06-23,77.24699464998815,77.3088768452451,77.20279693603516,77.20279693603516,22467800,0.0,0,HYG
672,2019-06-24,77.20280433866779,77.23816656001297,77.15859987582279,77.19396209716797,13764100,0.0,0,HYG
673,2019-06-25,77.18512031477528,77.18512031477528,76.81382710542346,76.86686706542969,26173600,0.0,0,HYG
674,2019-06-26,77.01716670576147,77.05252893122551,76.80499335297722,76.8315200805664,19554600,0.0,0,HYG
675,2019-06-27,76.96412684194442,77.08789126975118,76.92876461333456,77.04369354248047,12995100,0.0,0,HYG
676,2019-06-28,77.08786053522215,77.13206498952425,77.04366282557282,77.07018280029297,14690800,0.0,0,HYG
677,2019-06-29,77.08786053522215,77.13206498952425,77.04366282557282,77.07018280029297,14690800,0.0,0,HYG
678,2019-06-30,77.08786053522215,77.13206498952425,77.04366282557282,77.07018280029297,14690800,0.0,0,HYG
679,2019-07-01,77.36855217311798,77.48399220382731,77.07552825009738,77.0932846069336,26036100,0.386,0,HYG
680,2019-07-02,77.1465533880642,77.3063876835535,77.11103390299448,77.26199340820312,20683200,0.0,0,HYG
681,2019-07-03,77.29751876268662,77.59942424673031,77.27975563147842,77.55502319335938,16237900,0.0,0,HYG
